median_income,housing_median_age,total_rooms,total_bedrooms,population,households,rooms_per_household,population_per_household,bedrooms_per_household,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,median_house_value
5.2015,37.0,1462.0,243.0,600.0,236.0,6.194915254237288,2.542372881355932,1.0296610169491525,0.0,0.0,0.0,0.0,302000.0
2.5913,42.0,1977.0,570.0,2406.0,557.0,3.5493716337522443,4.3195691202872535,1.0233393177737882,0.0,0.0,0.0,0.0,151600.0
12.5915,8.0,452.0,51.0,140.0,43.0,10.511627906976743,3.255813953488372,1.186046511627907,0.0,0.0,0.0,0.0,432400.0
1.2012,27.0,1513.0,374.0,839.0,350.0,4.322857142857143,2.3971428571428572,1.0685714285714285,1.0,0.0,0.0,0.0,64600.0
2.8942,45.0,1827.0,408.0,1507.0,410.0,4.45609756097561,3.675609756097561,0.9951219512195122,0.0,0.0,0.0,0.0,129000.0
2.9784,35.0,1113.0,236.0,681.0,246.0,4.524390243902439,2.768292682926829,0.959349593495935,0.0,0.0,0.0,0.0,136400.0
5.5779,16.0,1538.0,260.0,835.0,259.0,5.938223938223938,3.223938223938224,1.0038610038610039,0.0,0.0,0.0,0.0,234800.0
2.2059,35.0,1366.0,496.0,2160.0,497.0,2.7484909456740443,4.346076458752515,0.9979879275653923,0.0,0.0,0.0,0.0,150000.0
3.4545,27.0,3459.0,640.0,1760.0,654.0,5.2889908256880735,2.691131498470948,0.9785932721712538,1.0,0.0,0.0,0.0,89800.0
4.1304,38.0,1757.0,464.0,821.0,426.0,4.124413145539906,1.9272300469483568,1.0892018779342723,0.0,0.0,0.0,0.0,433300.0
3.1,17.0,1042.0,210.0,650.0,215.0,4.846511627906977,3.0232558139534884,0.9767441860465116,0.0,0.0,0.0,0.0,84200.0
2.197,30.0,3308.0,662.0,1894.0,648.0,5.104938271604938,2.9228395061728394,1.021604938271605,1.0,0.0,0.0,0.0,74500.0
2.2574,23.0,2311.0,487.0,1019.0,384.0,6.018229166666667,2.6536458333333335,1.2682291666666667,1.0,0.0,0.0,0.0,104700.0
5.2852,25.0,1348.0,210.0,660.0,200.0,6.74,3.3,1.05,0.0,0.0,0.0,0.0,297600.0
7.5925,39.0,3089.0,431.0,1175.0,432.0,7.150462962962963,2.7199074074074074,0.9976851851851852,0.0,0.0,0.0,1.0,466700.0
2.3523,34.0,673.0,173.0,539.0,182.0,3.697802197802198,2.9615384615384617,0.9505494505494505,1.0,0.0,0.0,0.0,66000.0
8.1397,17.0,4668.0,628.0,1917.0,624.0,7.480769230769231,3.0721153846153846,1.0064102564102564,0.0,0.0,0.0,0.0,353900.0
2.3558,18.0,1177.0,224.0,181.0,105.0,11.209523809523809,1.723809523809524,2.1333333333333333,1.0,0.0,0.0,0.0,134700.0
3.9032,19.0,3516.0,710.0,1810.0,703.0,5.001422475106685,2.5746799431009957,1.0099573257467995,0.0,0.0,1.0,0.0,218000.0
4.4375,5.0,12045.0,2162.0,5640.0,1997.0,6.031547320981472,2.8242363545317977,1.0826239359038559,0.0,0.0,0.0,0.0,353000.0
6.2519,26.0,4259.0,588.0,1644.0,581.0,7.330464716006885,2.82960413080895,1.0120481927710843,0.0,0.0,0.0,0.0,345700.0
5.1098,16.0,3361.0,537.0,1754.0,578.0,5.814878892733564,3.0346020761245676,0.9290657439446367,0.0,0.0,0.0,0.0,162300.0
7.1576,52.0,1500.0,176.0,384.0,145.0,10.344827586206897,2.6482758620689655,1.2137931034482758,0.0,0.0,0.0,0.0,500001.0
2.6818,35.0,1391.0,329.0,726.0,317.0,4.38801261829653,2.2902208201892744,1.0378548895899053,0.0,0.0,0.0,1.0,159400.0
1.7609,24.0,1602.0,426.0,751.0,257.0,6.233463035019455,2.922178988326848,1.6575875486381324,1.0,0.0,0.0,0.0,99300.0
6.0358,32.0,1555.0,287.0,779.0,284.0,5.475352112676056,2.742957746478873,1.0105633802816902,0.0,0.0,0.0,0.0,260100.0
4.6591,27.0,2722.0,468.0,1164.0,419.0,6.4964200477326965,2.7780429594272076,1.1169451073985681,0.0,0.0,0.0,0.0,239900.0
7.2772,36.0,3324.0,448.0,1190.0,423.0,7.858156028368795,2.813238770685579,1.0591016548463357,0.0,0.0,0.0,0.0,477200.0
2.5969,47.0,1303.0,278.0,694.0,269.0,4.843866171003717,2.579925650557621,1.033457249070632,0.0,0.0,1.0,0.0,92800.0
4.775,24.0,3403.0,656.0,2829.0,612.0,5.560457516339869,4.622549019607843,1.0718954248366013,0.0,0.0,0.0,0.0,191900.0
3.5096,34.0,2061.0,430.0,1169.0,400.0,5.1525,2.9225,1.048689138576779,0.0,0.0,0.0,1.0,142000.0
2.3421,48.0,805.0,246.0,633.0,235.0,3.425531914893617,2.6936170212765957,1.0468085106382978,0.0,0.0,0.0,0.0,200000.0
2.5893,8.0,1116.0,214.0,27.0,39.0,28.615384615384617,0.6923076923076923,5.487179487179487,1.0,0.0,0.0,0.0,83000.0
1.7994,42.0,2093.0,470.0,1621.0,438.0,4.7785388127853885,3.7009132420091326,1.0730593607305936,1.0,0.0,0.0,0.0,58700.0
5.1733,28.0,2823.0,476.0,1189.0,433.0,6.519630484988452,2.7459584295612007,1.0993071593533488,0.0,0.0,0.0,1.0,198100.0
3.8523,25.0,1947.0,418.0,900.0,354.0,5.5,2.542372881355932,1.1807909604519775,1.0,0.0,0.0,0.0,193000.0
3.0,30.0,1414.0,332.0,1307.0,315.0,4.488888888888889,4.14920634920635,1.053968253968254,0.0,0.0,0.0,0.0,158300.0
3.4236,52.0,4140.0,984.0,2030.0,892.0,4.641255605381166,2.2757847533632285,1.1031390134529149,0.0,0.0,1.0,0.0,376800.0
5.0756,52.0,3084.0,595.0,1324.0,571.0,5.4010507880910685,2.318739054290718,1.042031523642732,0.0,0.0,0.0,1.0,374200.0
3.1923,40.0,2344.0,571.0,1305.0,544.0,4.3088235294117645,2.3988970588235294,1.0496323529411764,0.0,0.0,0.0,0.0,191900.0
1.7868,20.0,3085.0,691.0,2645.0,676.0,4.563609467455621,3.912721893491124,1.022189349112426,1.0,0.0,0.0,0.0,54100.0
4.125,52.0,50.0,9.0,60.0,16.0,3.125,3.75,0.5625,1.0,0.0,0.0,0.0,262500.0
2.052,31.0,2051.0,549.0,1581.0,538.0,3.812267657992565,2.9386617100371746,1.020446096654275,0.0,0.0,0.0,1.0,108900.0
1.8015,26.0,1388.0,409.0,515.0,392.0,3.5408163265306123,1.3137755102040816,1.0433673469387754,0.0,0.0,0.0,0.0,62000.0
4.3292,14.0,4412.0,952.0,1656.0,874.0,5.048054919908467,1.894736842105263,1.0892448512585813,0.0,0.0,0.0,0.0,206500.0
2.6364,36.0,1407.0,385.0,1763.0,350.0,4.02,5.037142857142857,1.1,0.0,0.0,0.0,0.0,150000.0
4.0324,26.0,5574.0,1025.0,2607.0,988.0,5.6417004048583,2.638663967611336,1.0374493927125505,0.0,0.0,0.0,0.0,244900.0
2.1094,10.0,2554.0,501.0,922.0,439.0,5.817767653758542,2.1002277904328017,1.14123006833713,1.0,0.0,0.0,0.0,164000.0
3.7974,40.0,1498.0,292.0,707.0,249.0,6.016064257028113,2.8393574297188753,1.1726907630522088,0.0,0.0,0.0,0.0,228700.0
5.3765,15.0,2185.0,386.0,827.0,336.0,6.502976190476191,2.4613095238095237,1.1488095238095237,0.0,0.0,0.0,1.0,223100.0
1.6678,27.0,1743.0,380.0,697.0,368.0,4.736413043478261,1.8940217391304348,1.0326086956521738,1.0,0.0,0.0,0.0,166100.0
3.3839,52.0,1724.0,416.0,1016.0,395.0,4.364556962025317,2.572151898734177,1.0531645569620254,0.0,0.0,1.0,0.0,400000.0
2.0326,19.0,11391.0,3093.0,7178.0,2905.0,3.9211703958691912,2.4709122203098106,1.0647160068846815,0.0,0.0,0.0,0.0,123200.0
6.1253,25.0,3371.0,502.0,1717.0,506.0,6.66205533596838,3.3932806324110674,0.9920948616600791,0.0,0.0,0.0,0.0,225000.0
7.2379,15.0,1864.0,271.0,1006.0,288.0,6.472222222222222,3.4930555555555554,0.9409722222222222,1.0,0.0,0.0,0.0,251000.0
1.8636,21.0,1899.0,447.0,1133.0,391.0,4.856777493606138,2.89769820971867,1.143222506393862,1.0,0.0,0.0,0.0,67900.0
3.0938,34.0,3100.0,617.0,1155.0,542.0,5.719557195571956,2.1309963099630997,1.1383763837638377,0.0,0.0,0.0,1.0,245900.0
4.5554,15.0,11989.0,2185.0,6652.0,2081.0,5.761172513214801,3.196540124939933,1.0499759730898606,0.0,0.0,0.0,0.0,278300.0
3.0125,23.0,4138.0,1171.0,3911.0,1068.0,3.8745318352059925,3.661985018726592,1.0964419475655431,0.0,0.0,0.0,0.0,181700.0
2.9519,43.0,729.0,172.0,935.0,174.0,4.189655172413793,5.373563218390805,0.9885057471264368,0.0,0.0,0.0,0.0,140900.0
2.3687,38.0,1626.0,375.0,1019.0,372.0,4.370967741935484,2.739247311827957,1.0080645161290323,0.0,0.0,0.0,0.0,146800.0
3.6812,52.0,1726.0,384.0,614.0,356.0,4.848314606741573,1.7247191011235956,1.0786516853932584,0.0,0.0,1.0,0.0,500000.0
2.2478,31.0,2152.0,462.0,1259.0,420.0,5.123809523809523,2.9976190476190476,1.1,0.0,0.0,0.0,1.0,81100.0
3.3603,11.0,1265.0,224.0,573.0,205.0,6.170731707317073,2.795121951219512,1.0926829268292684,1.0,0.0,0.0,0.0,162500.0
4.0966,20.0,1682.0,296.0,706.0,291.0,5.780068728522337,2.4261168384879723,1.0171821305841924,1.0,0.0,0.0,0.0,140100.0
4.6,34.0,1653.0,292.0,1003.0,310.0,5.332258064516129,3.235483870967742,0.9419354838709677,0.0,0.0,0.0,0.0,203400.0
3.6375,19.0,4400.0,828.0,1901.0,735.0,5.98639455782313,2.5863945578231293,1.126530612244898,0.0,0.0,0.0,0.0,198800.0
4.1818,34.0,2456.0,410.0,1289.0,442.0,5.5565610859728505,2.916289592760181,0.9276018099547512,0.0,0.0,0.0,0.0,224200.0
1.2232,31.0,1498.0,359.0,1168.0,340.0,4.405882352941177,3.4352941176470586,1.0558823529411765,1.0,0.0,0.0,0.0,49300.0
3.3516,33.0,1438.0,237.0,569.0,208.0,6.913461538461538,2.735576923076923,1.1394230769230769,1.0,0.0,0.0,0.0,150000.0
4.6094,26.0,2968.0,674.0,1655.0,628.0,4.726114649681529,2.6353503184713376,1.0732484076433122,0.0,0.0,0.0,0.0,201000.0
2.5,37.0,1419.0,310.0,1125.0,296.0,4.793918918918919,3.800675675675676,1.0472972972972974,0.0,0.0,0.0,0.0,162000.0
4.4342,20.0,1678.0,307.0,840.0,316.0,5.310126582278481,2.6582278481012658,0.9715189873417721,0.0,0.0,0.0,0.0,160700.0
4.4125,12.0,2835.0,471.0,1399.0,413.0,6.864406779661017,3.387409200968523,1.1404358353510895,1.0,0.0,0.0,0.0,149000.0
7.5744,25.0,1137.0,170.0,524.0,164.0,6.932926829268292,3.1951219512195124,1.0365853658536586,0.0,0.0,0.0,0.0,259300.0
4.1411,43.0,2665.0,556.0,1015.0,506.0,5.266798418972332,2.005928853754941,1.098814229249012,0.0,0.0,0.0,0.0,500001.0
5.2815,30.0,2704.0,426.0,1289.0,423.0,6.392434988179669,3.0472813238770686,1.0070921985815602,0.0,0.0,0.0,0.0,229500.0
2.3333,36.0,1110.0,430.0,1417.0,302.0,3.6754966887417218,4.69205298013245,1.048689138576779,0.0,0.0,0.0,0.0,92100.0
2.1513,27.0,1621.0,363.0,909.0,345.0,4.698550724637681,2.634782608695652,1.0521739130434782,1.0,0.0,0.0,0.0,99700.0
3.625,25.0,5016.0,430.0,2133.0,928.0,5.405172413793103,2.2984913793103448,1.048689138576779,1.0,0.0,0.0,0.0,89500.0
4.5795,18.0,2245.0,392.0,421.0,162.0,13.858024691358025,2.5987654320987654,2.419753086419753,1.0,0.0,0.0,0.0,158300.0
3.075,25.0,1566.0,352.0,784.0,362.0,4.3259668508287294,2.165745856353591,0.9723756906077348,0.0,0.0,0.0,0.0,165100.0
1.3993,28.0,3009.0,698.0,1200.0,626.0,4.806709265175719,1.9169329073482428,1.1150159744408945,1.0,0.0,0.0,0.0,104600.0
3.7958,33.0,4979.0,934.0,2575.0,874.0,5.696796338672769,2.946224256292906,1.068649885583524,1.0,0.0,0.0,0.0,152500.0
10.3682,37.0,1244.0,173.0,394.0,154.0,8.077922077922079,2.5584415584415585,1.1233766233766234,0.0,0.0,0.0,0.0,500001.0
2.9735,34.0,2512.0,603.0,1805.0,584.0,4.301369863013699,3.0907534246575343,1.0325342465753424,0.0,0.0,0.0,0.0,220000.0
6.603,32.0,2612.0,418.0,1030.0,402.0,6.497512437810945,2.5621890547263684,1.0398009950248757,0.0,0.0,0.0,0.0,369200.0
1.925,45.0,995.0,238.0,630.0,237.0,4.198312236286919,2.6582278481012658,1.0042194092827004,0.0,0.0,1.0,0.0,74100.0
8.2436,44.0,2237.0,347.0,948.0,346.0,6.465317919075145,2.739884393063584,1.0028901734104045,0.0,0.0,0.0,1.0,500001.0
4.25,27.0,2512.0,526.0,3033.0,526.0,4.775665399239544,5.766159695817491,1.0,0.0,0.0,0.0,0.0,162900.0
2.0595,37.0,1676.0,316.0,707.0,274.0,6.116788321167883,2.5802919708029197,1.1532846715328466,1.0,0.0,0.0,0.0,60700.0
5.8521,30.0,3007.0,554.0,1551.0,616.0,4.8814935064935066,2.517857142857143,0.8993506493506493,0.0,0.0,0.0,0.0,326300.0
2.6696,19.0,2890.0,821.0,2203.0,705.0,4.099290780141844,3.124822695035461,1.1645390070921986,0.0,0.0,0.0,0.0,185100.0
5.7843,5.0,2494.0,414.0,1416.0,421.0,5.923990498812351,3.3634204275534443,0.9833729216152018,1.0,0.0,0.0,0.0,110100.0
3.6667,32.0,1263.0,178.0,508.0,180.0,7.016666666666667,2.8222222222222224,0.9888888888888889,1.0,0.0,0.0,0.0,314100.0
2.125,45.0,845.0,155.0,343.0,136.0,6.213235294117647,2.5220588235294117,1.1397058823529411,1.0,0.0,0.0,0.0,62000.0
10.9506,20.0,1309.0,184.0,514.0,172.0,7.6104651162790695,2.988372093023256,1.069767441860465,1.0,0.0,0.0,0.0,475800.0
1.2656,19.0,656.0,200.0,248.0,173.0,3.791907514450867,1.4335260115606936,1.1560693641618498,0.0,0.0,0.0,0.0,500000.0
3.1364,38.0,1729.0,430.0,801.0,395.0,4.377215189873418,2.027848101265823,1.048689138576779,0.0,0.0,0.0,1.0,357500.0
4.1652,37.0,1468.0,304.0,1038.0,282.0,5.205673758865248,3.6808510638297873,1.0780141843971631,0.0,0.0,1.0,0.0,158200.0
1.8319,36.0,1438.0,348.0,1054.0,341.0,4.217008797653959,3.090909090909091,1.0205278592375366,1.0,0.0,0.0,0.0,55400.0
2.3438,36.0,839.0,158.0,446.0,167.0,5.023952095808383,2.6706586826347305,0.9461077844311377,1.0,0.0,0.0,0.0,122700.0
2.6563,29.0,1570.0,482.0,1849.0,430.0,3.6511627906976742,4.3,1.1209302325581396,0.0,0.0,0.0,0.0,162500.0
2.875,13.0,866.0,252.0,369.0,165.0,5.248484848484848,2.2363636363636363,1.5272727272727273,1.0,0.0,0.0,0.0,70200.0
2.0972,36.0,1904.0,689.0,3561.0,632.0,3.0126582278481013,5.6344936708860756,1.0901898734177216,0.0,0.0,0.0,0.0,187500.0
2.2899,14.0,4328.0,1100.0,2046.0,1044.0,4.145593869731801,1.9597701149425288,1.053639846743295,0.0,0.0,0.0,1.0,159000.0
2.6953,36.0,1337.0,382.0,1769.0,393.0,3.4020356234096694,4.5012722646310435,0.9720101781170484,0.0,0.0,0.0,0.0,121000.0
2.1932,29.0,1162.0,254.0,726.0,225.0,5.164444444444444,3.2266666666666666,1.1288888888888888,1.0,0.0,0.0,0.0,90600.0
2.1437,17.0,8466.0,2628.0,7014.0,2267.0,3.7344508160564622,3.093956771063079,1.1592412880458756,0.0,0.0,0.0,0.0,113700.0
3.5179,12.0,4459.0,928.0,2471.0,888.0,5.021396396396397,2.7826576576576576,1.045045045045045,0.0,0.0,0.0,1.0,252700.0
4.6167,11.0,2000.0,391.0,1503.0,426.0,4.694835680751174,3.528169014084507,0.9178403755868545,1.0,0.0,0.0,0.0,144000.0
2.976,52.0,1295.0,281.0,578.0,273.0,4.743589743589744,2.1172161172161172,1.0293040293040292,0.0,0.0,0.0,0.0,405100.0
3.6219,29.0,2927.0,634.0,1710.0,623.0,4.698234349919743,2.744783306581059,1.0176565008025682,1.0,0.0,0.0,0.0,176600.0
3.0682,39.0,2003.0,500.0,1109.0,464.0,4.316810344827586,2.3900862068965516,1.0775862068965518,0.0,0.0,1.0,0.0,156500.0
5.0062,30.0,4412.0,862.0,2168.0,772.0,5.715025906735751,2.8082901554404147,1.116580310880829,0.0,0.0,0.0,0.0,232000.0
4.0556,20.0,4582.0,1124.0,2325.0,1040.0,4.405769230769231,2.235576923076923,1.0807692307692307,0.0,0.0,0.0,1.0,275000.0
3.4868,27.0,3410.0,1156.0,2314.0,1086.0,3.139963167587477,2.130755064456722,1.0644567219152854,0.0,0.0,1.0,0.0,165600.0
2.163,18.0,1109.0,283.0,1006.0,253.0,4.383399209486166,3.9762845849802373,1.1185770750988142,1.0,0.0,0.0,0.0,53400.0
0.8941,33.0,278.0,71.0,266.0,56.0,4.964285714285714,4.75,1.2678571428571428,0.0,0.0,0.0,0.0,98200.0
2.4659,45.0,1778.0,339.0,839.0,319.0,5.5736677115987465,2.6300940438871474,1.0626959247648904,1.0,0.0,0.0,0.0,102900.0
2.0,17.0,605.0,159.0,416.0,83.0,7.289156626506024,5.0120481927710845,1.9156626506024097,1.0,0.0,0.0,0.0,87500.0
2.6036,29.0,2559.0,430.0,1886.0,769.0,3.327698309492848,2.4525357607282183,1.048689138576779,0.0,0.0,0.0,0.0,162100.0
5.4851,31.0,7001.0,1282.0,2755.0,1267.0,5.525651144435675,2.1744277821625886,1.0118389897395421,0.0,0.0,1.0,0.0,441100.0
3.1641,21.0,4031.0,923.0,2558.0,834.0,4.833333333333333,3.067146282973621,1.1067146282973621,0.0,0.0,0.0,0.0,117300.0
5.041,16.0,3581.0,780.0,1644.0,774.0,4.626614987080103,2.124031007751938,1.0077519379844961,0.0,0.0,0.0,1.0,397600.0
5.5718,20.0,3494.0,549.0,1673.0,541.0,6.458410351201478,3.0924214417744915,1.0147874306839186,1.0,0.0,0.0,0.0,185200.0
1.852,40.0,2099.0,599.0,2311.0,529.0,3.9678638941398865,4.368620037807183,1.1323251417769375,0.0,0.0,0.0,0.0,101500.0
2.7857,28.0,2492.0,507.0,1202.0,460.0,5.417391304347826,2.6130434782608694,1.1021739130434782,0.0,0.0,0.0,0.0,150300.0
5.4298,24.0,4341.0,646.0,1929.0,703.0,6.174964438122333,2.743954480796586,0.918918918918919,0.0,0.0,0.0,0.0,279600.0
4.3125,44.0,2602.0,509.0,691.0,343.0,7.58600583090379,2.0145772594752187,1.4839650145772594,0.0,0.0,0.0,1.0,261500.0
1.875,40.0,1081.0,282.0,970.0,263.0,4.110266159695818,3.688212927756654,1.0722433460076046,0.0,0.0,0.0,0.0,150000.0
0.9506,40.0,624.0,195.0,423.0,160.0,3.9,2.64375,1.21875,0.0,0.0,1.0,0.0,187500.0
3.7973,4.0,5351.0,1210.0,2988.0,1101.0,4.860127157129882,2.7138964577656677,1.0990009082652135,1.0,0.0,0.0,0.0,181300.0
3.8897,52.0,2159.0,424.0,824.0,388.0,5.564432989690721,2.1237113402061856,1.092783505154639,0.0,0.0,1.0,0.0,218400.0
3.5859,17.0,856.0,167.0,518.0,170.0,5.035294117647059,3.0470588235294116,0.9823529411764705,1.0,0.0,0.0,0.0,144300.0
3.9583,9.0,1955.0,398.0,294.0,122.0,16.024590163934427,2.4098360655737703,3.262295081967213,1.0,0.0,0.0,0.0,126500.0
7.8118,17.0,338.0,47.0,200.0,46.0,7.3478260869565215,4.3478260869565215,1.0217391304347827,1.0,0.0,0.0,0.0,244200.0
4.8152,36.0,1601.0,290.0,715.0,284.0,5.637323943661972,2.517605633802817,1.0211267605633803,0.0,0.0,0.0,0.0,232400.0
5.4346,17.0,1822.0,438.0,578.0,291.0,6.261168384879725,1.986254295532646,1.5051546391752577,0.0,0.0,0.0,1.0,428600.0
4.2192,14.0,7410.0,1344.0,3597.0,1274.0,5.816326530612245,2.8233908948194664,1.054945054945055,0.0,0.0,0.0,0.0,176100.0
4.5625,16.0,3936.0,694.0,1935.0,659.0,5.972685887708649,2.936267071320182,1.0531107738998482,0.0,0.0,0.0,0.0,231200.0
2.2672,16.0,4356.0,881.0,1629.0,818.0,5.32518337408313,1.9914425427872862,1.0770171149144254,1.0,0.0,0.0,0.0,91100.0
3.5,42.0,2043.0,378.0,869.0,416.0,4.9110576923076925,2.0889423076923075,0.9086538461538461,0.0,0.0,0.0,0.0,181100.0
6.5958,17.0,1781.0,262.0,860.0,256.0,6.95703125,3.359375,1.0234375,1.0,0.0,0.0,0.0,236800.0
3.8889,25.0,195.0,59.0,140.0,43.0,4.534883720930233,3.255813953488372,1.372093023255814,0.0,0.0,0.0,1.0,187500.0
3.8825,10.0,2974.0,588.0,1559.0,568.0,5.235915492957746,2.744718309859155,1.0352112676056338,1.0,0.0,0.0,0.0,136800.0
5.419,6.0,4223.0,672.0,1747.0,631.0,6.692551505546751,2.768621236133122,1.0649762282091917,1.0,0.0,0.0,0.0,267400.0
2.125,17.0,1076.0,283.0,171.0,64.0,16.8125,2.671875,4.421875,1.0,0.0,0.0,0.0,83900.0
3.2375,36.0,1391.0,283.0,1025.0,275.0,5.058181818181819,3.727272727272727,1.029090909090909,0.0,0.0,0.0,0.0,176800.0
1.6429,52.0,1853.0,437.0,764.0,390.0,4.751282051282051,1.958974358974359,1.1205128205128205,1.0,0.0,0.0,0.0,69200.0
2.1759,35.0,1387.0,272.0,610.0,237.0,5.852320675105485,2.5738396624472575,1.1476793248945147,1.0,0.0,0.0,0.0,59500.0
0.8738,52.0,287.0,119.0,154.0,85.0,3.376470588235294,1.811764705882353,1.4,1.0,0.0,0.0,0.0,75000.0
2.5392,17.0,2633.0,712.0,1487.0,694.0,3.7939481268011526,2.142651296829971,1.0259365994236311,0.0,0.0,0.0,1.0,147000.0
2.3464,11.0,2242.0,699.0,1203.0,642.0,3.4922118380062304,1.8738317757009346,1.088785046728972,0.0,0.0,0.0,0.0,104200.0
4.3,34.0,1809.0,317.0,863.0,302.0,5.990066225165563,2.857615894039735,1.0496688741721854,0.0,0.0,0.0,0.0,330500.0
2.5224,39.0,3260.0,821.0,3130.0,793.0,4.110970996216897,3.9470365699873895,1.0353089533417403,0.0,0.0,0.0,0.0,119200.0
3.6312,48.0,561.0,81.0,240.0,69.0,8.130434782608695,3.4782608695652173,1.173913043478261,1.0,0.0,0.0,0.0,202800.0
1.9799,28.0,1457.0,397.0,672.0,342.0,4.260233918128655,1.9649122807017543,1.1608187134502923,0.0,0.0,0.0,1.0,122700.0
4.1776,36.0,1342.0,259.0,706.0,261.0,5.14176245210728,2.7049808429118776,0.9923371647509579,0.0,0.0,0.0,0.0,236600.0
4.7941,24.0,2155.0,379.0,1158.0,360.0,5.986111111111111,3.216666666666667,1.0527777777777778,0.0,0.0,0.0,0.0,147500.0
3.5052,52.0,4001.0,1084.0,2129.0,1037.0,3.85824493731919,2.0530376084860174,1.0453230472516875,0.0,0.0,1.0,0.0,391200.0
5.7204,15.0,1848.0,280.0,786.0,282.0,6.553191489361702,2.7872340425531914,0.9929078014184397,0.0,0.0,0.0,0.0,344100.0
1.6395,20.0,1491.0,360.0,1135.0,303.0,4.920792079207921,3.745874587458746,1.188118811881188,1.0,0.0,0.0,0.0,44400.0
3.1315,18.0,2067.0,770.0,870.0,541.0,3.8207024029574863,1.6081330868761552,1.423290203327172,0.0,0.0,0.0,0.0,137500.0
2.2467,27.0,4049.0,947.0,2254.0,882.0,4.590702947845805,2.5555555555555554,1.0736961451247165,1.0,0.0,0.0,0.0,70700.0
2.8456,40.0,1797.0,401.0,756.0,369.0,4.869918699186992,2.048780487804878,1.0867208672086721,0.0,0.0,1.0,0.0,165500.0
2.6719,52.0,2050.0,439.0,1109.0,437.0,4.691075514874142,2.537757437070938,1.0045766590389016,0.0,0.0,1.0,0.0,318500.0
7.7814,10.0,3580.0,491.0,1688.0,467.0,7.665952890792291,3.6145610278372593,1.051391862955032,0.0,0.0,0.0,0.0,288700.0
2.5564,6.0,3136.0,990.0,1894.0,859.0,3.650756693830035,2.2048894062863793,1.1525029103608848,0.0,0.0,0.0,0.0,171300.0
5.93,16.0,2306.0,393.0,1368.0,387.0,5.958656330749354,3.5348837209302326,1.0155038759689923,0.0,0.0,0.0,0.0,277600.0
4.0682,35.0,517.0,108.0,391.0,107.0,4.831775700934579,3.6542056074766354,1.0093457943925233,0.0,0.0,1.0,0.0,156900.0
3.9219,35.0,1469.0,306.0,1285.0,308.0,4.76948051948052,4.172077922077922,0.9935064935064936,0.0,0.0,0.0,0.0,159500.0
2.7083,52.0,1560.0,307.0,757.0,315.0,4.9523809523809526,2.403174603174603,0.9746031746031746,0.0,0.0,0.0,1.0,199100.0
3.2632,38.0,989.0,246.0,691.0,204.0,4.848039215686274,3.3872549019607843,1.2058823529411764,0.0,0.0,0.0,0.0,180900.0
2.9936,12.0,2739.0,535.0,1859.0,498.0,5.5,3.7329317269076303,1.0742971887550201,1.0,0.0,0.0,0.0,60600.0
4.1365,27.0,4725.0,1185.0,1945.0,1177.0,4.014443500424809,1.6525063721325404,1.0067969413763806,0.0,0.0,0.0,0.0,470800.0
3.9485,32.0,1056.0,225.0,565.0,231.0,4.571428571428571,2.445887445887446,0.974025974025974,0.0,0.0,0.0,0.0,230000.0
2.6218,14.0,3677.0,863.0,2191.0,785.0,4.684076433121019,2.7910828025477707,1.0993630573248407,1.0,0.0,0.0,0.0,69100.0
5.4602,35.0,1034.0,180.0,444.0,177.0,5.84180790960452,2.5084745762711864,1.0169491525423728,0.0,0.0,0.0,0.0,231600.0
3.7067,45.0,1298.0,294.0,1064.0,268.0,4.843283582089552,3.970149253731343,1.0970149253731343,0.0,0.0,0.0,0.0,136600.0
2.3611,28.0,991.0,255.0,1145.0,265.0,3.739622641509434,4.320754716981132,0.9622641509433962,0.0,0.0,0.0,0.0,167000.0
5.4592,27.0,3074.0,452.0,1223.0,452.0,6.800884955752212,2.7057522123893807,1.0,1.0,0.0,0.0,0.0,139100.0
2.8167,52.0,1704.0,418.0,1336.0,411.0,4.145985401459854,3.2506082725060828,1.0170316301703164,0.0,0.0,0.0,0.0,183500.0
2.75,19.0,325.0,74.0,354.0,87.0,3.735632183908046,4.068965517241379,0.8505747126436781,0.0,0.0,0.0,0.0,90600.0
5.8305,24.0,3344.0,531.0,1768.0,541.0,6.181146025878004,3.268022181146026,0.9815157116451017,0.0,0.0,0.0,0.0,245600.0
4.8536,23.0,3927.0,728.0,1984.0,707.0,5.554455445544554,2.8062234794908063,1.0297029702970297,0.0,0.0,0.0,0.0,202600.0
10.5424,16.0,4392.0,602.0,1490.0,578.0,7.598615916955017,2.577854671280277,1.041522491349481,0.0,0.0,0.0,0.0,500001.0
3.9732,41.0,1425.0,285.0,838.0,296.0,4.8141891891891895,2.831081081081081,0.9628378378378378,0.0,0.0,0.0,0.0,188400.0
4.0931,32.0,5211.0,949.0,3025.0,948.0,5.496835443037975,3.190928270042194,1.001054852320675,0.0,0.0,0.0,0.0,134200.0
6.4949,32.0,3058.0,595.0,1267.0,540.0,5.662962962962963,2.346296296296296,1.1018518518518519,0.0,0.0,1.0,0.0,417800.0
6.1504,19.0,4043.0,764.0,2196.0,708.0,5.71045197740113,3.1016949152542375,1.07909604519774,0.0,0.0,0.0,0.0,268400.0
